Order #,Sent Date,Menu Item,Menu Group,Menu,Sales Category,Net Price,Qty,Void?
10,4/30/26 5:48 PM,Fire Chicken Rice Bowl,PLATES & BOWLS,PERILLA TO-GO,Food,18.00,1.0,false
10,4/30/26 5:48 PM,Diet Coke,DRINKS,PERILLA TO-GO,NA Beverage,2.50,1.0,false
10,4/30/26 5:48 PM,Coca-Cola,DRINKS,PERILLA TO-GO,NA Beverage,2.50,1.0,false
10,4/30/26 5:48 PM,Tteokbokki,RICE CAKES & NOODLES,PERILLA TO-GO,Food,10.00,1.0,false
11,4/30/26 5:53 PM,Vegetable Dumplings,STARTERS,PERILLA TO-GO,Food,14.00,1.0,false
11,4/30/26 5:53 PM,Garlic Chicken,MAINS,PERILLA TO-GO,Food,29.00,1.0,false
11,4/30/26 5:53 PM,Garlic Rice,SIDES,PERILLA TO-GO,Food,11.00,1.0,false
9,4/30/26 5:53 PM,Terra Korean Lager,BEER,BEVERAGE,Beer,45.00,5.0,false
9,4/30/26 5:53 PM,Yangchon Chungju,SOJU & MAKGEOLLI,BEVERAGE,Liquor,72.00,1.0,false
12,4/30/26 5:55 PM,Scallion Muchim,BANCHAN,PERILLA TO-GO,Food,6.00,1.0,false
12,4/30/26 5:55 PM,Garlic Rice,SIDES,PERILLA TO-GO,Food,11.00,1.0,false
12,4/30/26 5:55 PM,Kimchi Jigae,STEWS,PERILLA TO-GO,Food,18.00,1.0,false
12,4/30/26 5:55 PM,Garlic Chicken,MAINS,PERILLA TO-GO,Food,21.00,1.0,false
12,4/30/26 5:55 PM,Banchan Set,BANCHAN,PERILLA TO-GO,Food,8.00,1.0,false
6,4/30/26 5:54 PM,House Red Wine,BEVERAGE,HAPPY HOUR,,12.00,1.0,false
13,4/30/26 5:55 PM,Bibimbop,PLATES & BOWLS,PERILLA TO-GO,Food,18.00,1.0,false
13,4/30/26 5:55 PM,Soondubu Jigae,STEWS,PERILLA TO-GO,Food,18.00,1.0,false
14,4/30/26 5:58 PM,Milkis,DRINKS,PERILLA TO-GO,NA Beverage,3.00,1.0,false
14,4/30/26 5:58 PM,Korean Meal Plate,PLATES & BOWLS,PERILLA TO-GO,Food,28.00,1.0,false
16,4/30/26 6:05 PM,Broth,Course 1,FOOD,Food,0.00,3.0,false
16,4/30/26 6:05 PM,Banchan Set,Course 1,FOOD,Food,0.00,1.0,false
16,4/30/26 6:05 PM,Dipping Sauce,Course 1,FOOD,Food,0.00,3.0,false
17,4/30/26 6:07 PM,Sir Chicken Spicy Fries,SIR CHICKEN TO-GO,SIR CHICKEN TO-GO,Sir Chicken,6.00,1.0,false
17,4/30/26 6:07 PM,Side: Perilla Ranch,SIDES,PERILLA TO-GO,Food,1.00,1.0,false
17,4/30/26 6:07 PM,Fire Chicken Rice Bowl,PLATES & BOWLS,PERILLA TO-GO,Food,20.00,1.0,false
