"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","SOURCE","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySkyConditions","HourlySeaLevelPressure","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","Sunrise","Sunset","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","MonthlyAverageWindSpeed","CoolingDegreeDaysSeasonToDate","MonthlyCoolingDegreeDays","MonthlyNumberDaysWithSnowfall","HeatingDegreeDaysSeasonToDate","MonthlyHeatingDegreeDays","MonthlyNumberDaysWithThunderstorms","MonthlyNumberDaysWithHeavyFog","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","REM","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","WindEquipmentChangeDate"
"USW00094846","2026-02-28T15:00:00","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","FM-12","223","","-6.1","-1.1","","","0.2","3","69","8.0","1022.6","998.0","16.0","-2.8","030","","8.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN07072530 12566 80316 11011 21061 39980 40226 53002 69907 92051 555 92821=","","","","","","","","","","06/27/2007"
"USW00094846","2026-02-28T15:51:00","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","FM-15","223","1022.7","-6.7","-1.7","","","","","69","BKN:07 5.49 OVC:08 7.92","1023.2","","16.093","","020","","9.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET087METAR KORD 282151Z 02019KT 10SM BKN018 OVC026 M02/M07 A3020 RMK AO2 SLP232 T10171067 $=","","","","","","","","","","06/27/2007"
"USW00094846","2026-02-28T16:51:00","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","FM-15","223","1023.0","-7.8","-2.2","","","","","66","BKN:07 5.79 BKN:07 11.89 OVC:08 28.96","1023.9","","16.093","","030","","10.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET112METAR KORD 282251Z 03020KT 10SM BKN019 BKN039 OVC095 M02/M08 A3021 RMK AO2 PK WND 03028/2229 SLP239 T10221078 $=","","","","","","","","","","06/27/2007"
"USW00094846","2026-02-28T17:01:00","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","FM-16","223","1023.4","-7.8","-2.2","","","","","66","SCT:04 6.4 BKN:07 11.89 OVC:08 30.48","","","16.093","","020","13.9","11.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET108SPECI KORD 282301Z 02022G27KT 10SM SCT021 BKN039 OVC100 M02/M08 A3022 RMK AO2 PK WND 02027/2252 T10221078 $=","","","","","","","","","","06/27/2007"
"USW00094846","2026-02-28T17:51:00","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","FM-15","223","1024.0","-7.8","-2.2","","","1.9","3","66","SCT:04 6.1 BKN:07 11.28 BKN:07 30.48","1024.7","","16.093","","020","","9.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET143METAR KORD 282351Z 02018KT 10SM SCT020 BKN037 BKN100 BKN250 M02/M08 A3024 RMK AO2 PK WND 02028/2336 SLP247 60000 T10221078 10022 21028 53019 $=","","","","","","","","","","06/27/2007"
"USW00094846","2026-02-28T18:00:00","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","FM-12","223","","-7.8","-2.2","","","1.9","3","66","8.0","1024.7","1000.0","16.0","-4.0","020","","9.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08672530 12566 60218 11022 21078 30000 40247 53019 69901 92351 333 10022 21028 555 90100=","","","","","","","","","","06/27/2007"
"USW00094846","2026-02-28T18:51:00","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","FM-15","223","1024.4","-7.2","-2.8","","","","","72","SCT:04 5.79 OVC:08 30.48","1025.3","","16.093","","030","","8.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET105METAR KORD 010051Z 03016KT 10SM SCT019 OVC100 M03/M07 A3025 RMK AO2 PK WND 02028/2355 SLP253 T10281072 $=","","","","","","","","","","06/27/2007"
"USW00094846","2026-02-28T19:36:00","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","FM-16","223","1024.7","-6.7","-2.2","","","","","72","BKN:07 5.79 OVC:08 28.96","","","16.093","","030","","8.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET080SPECI KORD 010136Z 03016KT 10SM BKN019 OVC095 M02/M07 A3026 RMK AO2 T10221067 $=","","","","","","","","","","06/27/2007"
"USW00094846","2026-02-28T19:51:00","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","FM-15","223","1024.7","-6.7","-2.2","","","","","72","BKN:07 5.18 OVC:08 27.43","1025.5","","16.093","","040","11.8","8.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET090METAR KORD 010151Z 04017G23KT 10SM BKN017 OVC090 M02/M07 A3026 RMK AO2 SLP255 T10221067 $=","","","","","","","","","","06/27/2007"
"USW00094846","2026-02-28T20:51:00","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","FM-15","223","1024.7","-6.1","-2.2","","","0.9","1","75","BKN:07 5.18 OVC:08 27.43","1025.6","","16.093","","030","11.3","8.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET096METAR KORD 010251Z 03017G22KT 10SM BKN017 OVC090 M02/M06 A3026 RMK AO2 SLP256 T10221061 51009 $=","","","","","","","","","","06/27/2007"
"USW00094846","2026-02-28T21:00:00","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","FM-12","223","","-6.1","-2.2","","","0.9","1","75","4.5","1025.6","1000.7","16.0","-3.5","030","","8.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN07472530 32466 80317 11022 21061 30007 40256 51009 90251 333 91022 555 90103=","","","","","","","","","","06/27/2007"
"USW00094846","2026-02-28T21:51:00","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","FM-15","223","1025.4","-6.7","-2.2","","","","","72","BKN:07 5.18 OVC:08 27.43","1026.3","","16.093","","030","10.8","7.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET090METAR KORD 010351Z 03014G21KT 10SM BKN017 OVC090 M02/M07 A3028 RMK AO2 SLP263 T10221067 $=","","","","","","","","","","06/27/2007"
"USW00094846","2026-02-28T22:51:00","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","FM-15","223","1026.1","-7.2","-2.2","","","","","69","BKN:07 5.49","1026.7","","16.093","","030","","8.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET080METAR KORD 010451Z 03016KT 10SM BKN018 M02/M07 A3030 RMK AO2 SLP267 T10221072 $=","","","","","","","","","","06/27/2007"
"USW00094846","2026-02-28T23:51:00","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","FM-15","223","1026.1","-8.3","-2.8","","","1.3","1","66","BKN:07 7.01","1026.9","","16.093","","030","","6.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET108METAR KORD 010551Z 03013KT 10SM BKN023 M03/M08 A3030 RMK AO2 SLP269 T10281083 11022 21028 400721028 51013 $=","","","","","","","","","","06/27/2007"
"USW00094846","2026-02-28T23:59:00","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","SOM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6","0","24","0","0","10","2.36","0.00","-66.73","3.38","1.38","-45.9","","1.5","19","76","01","13","07","","","","5.44","0.58","","","","-4.29","","","4.1","29","","4.2","0.0","0.0","0","2442.0","497.1","","","0.0","1014.9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","06/27/2007"
"USW00094846","2026-03-01T00:00:00","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","FM-12","223","","-8.3","-2.8","","","1.3","1","66","8.0","1026.9","1002.0","16.0","-4.5","030","","6.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08072530 32566 60313 11028 21083 30020 40269 51013 90551 333 10022 21028 555 90106=","","","","","","","","","","06/27/2007"
"USW00094846","2026-03-01T00:00:00","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","SOD","","","","","","","","","","","","","","","","","","0629","1741","","-2.2","","","","","5.7","0","-3.14","20.5","0.0","-4.4","080","12.1","0.0","0.0","0.0","030","9.4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","06/27/2007"
"USW00094846","2026-03-01T00:20:00","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","FM-16","223","1026.4","-8.9","-2.8","","","","","63","BKN:07 7.62","","","16.093","","030","","8.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET073SPECI KORD 010620Z 03016KT 10SM BKN025 M03/M09 A3031 RMK AO2 T10281089 $=","","","","","","","","","","06/27/2007"
"USW00094846","2026-03-01T00:51:00","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","FM-15","223","1026.7","-8.9","-3.3","","","","","66","BKN:07 7.92","1027.5","","16.093","","030","11.8","8.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET083METAR KORD 010651Z 03016G23KT 10SM BKN026 M03/M09 A3032 RMK AO2 SLP275 T10331089 $=","","","","","","","","","","06/27/2007"
"USW00094846","2026-03-01T01:51:00","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","FM-15","223","1027.1","-9.4","-3.3","","","","","63","BKN:07 8.53","1028.0","","16.093","","030","","7.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET080METAR KORD 010751Z 03014KT 10SM BKN028 M03/M09 A3033 RMK AO2 SLP280 T10331094 $=","","","","","","","","","","06/27/2007"
"USW00094846","2026-03-01T02:04:00","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","FM-16","223","1027.1","-9.4","-3.3","","","","","63","SCT:04 8.53","","","16.093","","040","9.8","6.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET076SPECI KORD 010804Z 04013G19KT 10SM SCT028 M03/M09 A3033 RMK AO2 T10331094 $=","","","","","","","","","","06/27/2007"
"USW00094846","2026-03-01T02:51:00","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","FM-15","223","1027.1","-9.4","-3.9","","","1.1","1","66","SCT:04 8.53","1028.1","","16.093","","040","","6.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET086METAR KORD 010851Z 04012KT 10SM SCT028 M04/M09 A3033 RMK AO2 SLP281 T10391094 51011 $=","","","","","","","","","","06/27/2007"
"USW00094846","2026-03-01T03:00:00","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","FM-12","223","","-9.4","-3.9","","","1.1","1","66","8.0","1028.1","1003.0","16.0","-5.6","040","","6.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN06472530 32566 40412 11039 21094 30030 40281 51011 90851 555 90109=","","","","","","","","","","06/27/2007"
"USW00094846","2026-03-01T03:51:00","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","FM-15","223","1027.8","-10.0","-3.9","","","","","63","FEW:02 8.53","1028.8","","16.093","","030","","6.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET080METAR KORD 010951Z 03013KT 10SM FEW028 M04/M10 A3035 RMK AO2 SLP288 T10391100 $=","","","","","","","","","","06/27/2007"
"USW00094846","2026-03-01T04:51:00","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","FM-15","223","1028.8","-10.6","-3.9","","","","","60","SCT:04 9.45","1029.8","","16.093","","030","","5.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET080METAR KORD 011051Z 03011KT 10SM SCT031 M04/M11 A3038 RMK AO2 SLP298 T10391106 $=","","","","","","","","","","06/27/2007"
"USW00094846","2026-03-01T05:51:00","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","FM-15","223","1029.1","-10.6","-3.9","","","1.9","1","60","SCT:04 9.45","1030.1","","16.093","","040","","6.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET098METAR KORD 011151Z 04013KT 10SM SCT031 M04/M11 A3039 RMK AO2 SLP301 T10391106 11028 21044 51019 $=","","","","","","","","","","06/27/2007"
"USW00094846","2026-03-01T06:00:00","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","FM-12","223","","-10.6","-3.9","","","1.9","1","60","8.0","1030.1","1005.0","16.0","-5.8","040","","6.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08072530 32566 40413 11039 21106 30050 40301 51019 91151 333 10072 21044 555 90112=","","","","","","","","","","06/27/2007"
"USW00094846","2026-03-01T06:51:00","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","FM-15","223","1029.8","-10.6","-3.9","","","","","60","BKN:07 9.14","1031.0","","16.093","","040","","6.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET080METAR KORD 011251Z 04013KT 10SM BKN030 M04/M11 A3041 RMK AO2 SLP310 T10391106 $=","","","","","","","","","","06/27/2007"
"USW00094846","2026-03-01T07:51:00","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","FM-15","223","1031.2","-10.6","-3.3","","","","","57","BKN:07 9.14","1032.0","","16.093","","060","","7.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET080METAR KORD 011351Z 06015KT 10SM BKN030 M03/M11 A3045 RMK AO2 SLP320 T10331106 $=","","","","","","","","","","06/27/2007"
"USW00094846","2026-03-01T08:51:00","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","FM-15","223","1032.2","-11.1","-2.8","","","2.8","3","53","BKN:07 9.14","1033.0","","16.093","","070","10.3","7.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET089METAR KORD 011451Z 07014G20KT 10SM BKN030 M03/M11 A3048 RMK AO2 SLP330 T10281111 53028 $=","","","","","","","","","","06/27/2007"
"USW00094846","2026-03-01T09:00:00","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","FM-12","223","","-11.1","-2.8","","","2.8","3","53","8.0","1033.0","1008.0","16.0","-5.2","070","","7.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN07472530 32566 60714 11028 21111 30080 40330 53028 91451 333 91020 555 90115=","","","","","","","","","","06/27/2007"
"USW00094846","2026-03-01T09:51:00","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","FM-15","223","1032.5","-13.3","-2.2","","","","","43","FEW:02 9.14 FEW:02 76.2","1033.4","","16.093","","080","10.8","6.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET090METAR KORD 011551Z 08013G21KT 10SM FEW030 FEW250 M02/M13 A3049 RMK AO2 SLP334 T10221133 $=","","","","","","","","","","06/27/2007"
"USW00094846","2026-03-01T10:51:00","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","FM-15","223","1032.2","-13.3","-1.7","","","","","41","FEW:02 10.06 FEW:02 76.2","1033.1","","16.093","","090","12.4","6.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET090METAR KORD 011651Z 09013G24KT 10SM FEW033 FEW250 M02/M13 A3048 RMK AO2 SLP331 T10171133 $=","","","","","","","","","","06/27/2007"
"USW00094846","2026-03-01T11:51:00","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","FM-15","223","1032.5","-16.7","-0.6","","","0.3","1","29","FEW:02 10.06 FEW:02 76.2","1033.3","","16.093","","090","","6.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET105METAR KORD 011751Z 09012KT 10SM FEW033 FEW250 M01/M17 A3049 RMK AO2 SLP333 T10061167 11006 21039 51003 $=","","","","","","","","","","06/27/2007"
"USW00094846","2026-03-01T12:00:00","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","FM-12","223","","-16.7","-0.6","","","0.3","1","29","8.0","1033.3","1008.3","16.0","-4.8","090","","6.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08072530 32566 20912 11006 21167 30083 40333 51003 91751 333 11006 21039 555 90118=","","","","","","","","","","06/27/2007"
"USW00094846","2026-03-01T12:51:00","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","FM-15","223","1031.8","-16.7","-0.6","","","","","29","FEW:02 10.06 SCT:04 76.2","1032.9","","16.093","","060","10.8","5.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET097METAR KORD 011851Z 06011G21KT 10SM FEW033 SCT250 M01/M17 A3047 RMK AO2 PRESFR SLP329 T10061167 $=","","","","","","","","","","06/27/2007"
"USW00094846","2026-03-01T13:51:00","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","FM-15","223","1032.2","-13.3","0.0","","","","","36","FEW:02 10.06 BKN:07 51.82 BKN:07 76.2","1033.2","","16.093","","090","","5.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET093METAR KORD 011951Z 09010KT 10SM FEW033 BKN170 BKN250 00/M13 A3048 RMK AO2 SLP332 T00001133 $=","","","","","","","","","","06/27/2007"
"USW00094846","2026-03-01T14:51:00","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","FM-15","223","1031.8","-16.7","-0.6","","","-0.6","8","29","FEW:02 10.06 SCT:04 51.82 BKN:07 76.2","1032.7","","16.093","","090","","4.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET100METAR KORD 012051Z 09009KT 10SM FEW033 SCT170 BKN250 M01/M17 A3047 RMK AO2 SLP327 T10061167 58006 $=","","","","","","","","","","06/27/2007"
"USW00094846","2026-03-01T15:00:00","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","FM-12","223","","-16.7","-0.6","","","-0.6","8","29","8.0","1032.7","1007.6","16.0","-4.8","090","","4.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN06472530 32566 60909 11006 21167 30076 40327 58006 92051 555 90121=","","","","","","","","","","06/27/2007"
"USW00094846","2026-03-01T15:51:00","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","FM-15","223","1031.5","-15.0","-1.1","","","","","34","FEW:02 9.14 FEW:02 36.58 SCT:04 54.86","1032.2","","16.093","","080","8.8","6.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET104METAR KORD 012151Z 08013G17KT 10SM FEW030 FEW120 SCT180 BKN250 M01/M15 A3046 RMK AO2 SLP322 T10111150 $=","","","","","","","","","","06/27/2007"
"USW00094846","2026-03-01T16:51:00","41.96019","-87.93162","201.8","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","FM-15","223","1031.5","-11.7","-2.2","","","","","49","FEW:02 9.14 SCT:04 36.58 BKN:07 51.82","1032.3","","16.093","","070","","4.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET101METAR KORD 012251Z 07009KT 10SM FEW030 SCT120 BKN170 BKN250 M02/M12 A3046 RMK AO2 SLP323 T10221117 $=","","","","","","","","","","06/27/2007"
